ifscode,wbcode,year,discoveryyear,disctype,urr,urr_oil,urr_gas,urr_conden,onshrshare,lnurt_h,discovery,discnopast3,discnonseq,sizecom10,sizecom5,discountrate,sizerisk,sizerealistic,sizerealistic_oilcond,sizerealistic_gas,sizeonshore,sizeoffshore,sizerealtype,lngdplcu,lnclcu,embi,in_embi_dumm,ln_rer_def,ln_rer_cpi,oil_rent,fuel_exp,oil_price,lngovlcu,inv_gdp,ca_gdp,debt_gdp,tb_gdp,inv_n,inv_m,inv_c,inv_o
142,NOR,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,735.0945,678.4275,,0,236.2214074,197.6743624,1.984017949,,13.1958333,2637.966313,22.80293915,-5.745157663,,-3.235554859,3.88E+11,60764000000,3.15E+10,1.41E+11
142,NOR,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,736.859,679.6278,,0,222.4603496,183.6067697,3.182134747,,16.9375000,2642.138137,22.58256768,-4.350267604,,-1.940422514,4.36E+11,74248000000,3.44E+10,1.39E+11
142,NOR,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,736.686,678.1147,,0,217.8203083,177.8136269,2.531896654,36.5208654,13.2166667,2641.147853,22.41173564,-3.816105388,,-0.730716699,5.06E+11,68556000000,3.39E+10,1.17E+11
142,NOR,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,737.6786,678.8937,,0,221.9511175,183.8580916,5.356872451,42.53811324,15.7041667,2644.223381,20.68524697,0.218208569,,3.816736951,4.99E+11,47828000000,2.84E+10,1.25E+11
142,NOR,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,739.5871,681.2361,,0,212.039027,175.2639664,6.901551323,47.77605728,20.4625000,2648.60996,18.20037956,3.326824317,19.84703811,6.811106564,4.14E+11,52392000000,2.36E+10,1.33E+11
142,NOR,1991,1991,2,1283.502,1171.5156,0.62358491,8.0556391,0,7.157348,1,1,1,5.272254,9.738609,0.0472401,10.10267,9.280107,8.635862,0.998422,0,9.421007,9.421007,742.6453,684.3644,,0,216.6494589,179.5348569,3.668691686,48.76076077,16.5625000,2654.278325,17.58564444,4.124615655,18.59428139,7.63030549,3.99E+11,48594000000,1.87E+10,1.55E+11
142,NOR,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,746.1078,687.4578,,0,215.2668924,175.9884058,4.199884126,49.66909738,17.1875000,2660.163869,16.64394776,3.41719782,22.34283163,6.676603134,3.67E+11,48272000000,1.96E+10,1.80E+11
142,NOR,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,748.8562,690.1147,,0,228.5322688,189.8730748,4.698803836,51.25615698,14.9416667,2663.72559,17.03405907,2.921077539,31.56079027,6.346829178,4.00E+11,38600000000,2.02E+10,2.05E+11
142,NOR,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,753.7842,692.9325,,0,230.2741399,190.564328,4.60113398,49.61531035,14.6666667,2665.155931,17.06599916,2.957734019,30.75198135,6.039349074,4.59E+11,43924000000,2.32E+10,1.81E+11
142,NOR,1995,1995,2,619.16667,190,2.575,0,0,6.428374,1,1,1,1.28855,2.380136,0.0472401,2.469113,3.533169,1.235554,2.560167,0,3.603645,3.603645,757.8853,695.4049,,0,225.7142439,180.1017021,4.612842373,47.30443055,16.1150000,2666.164075,16.91421037,3.441832344,,6.058268278,4.98E+11,61770000000,2.92E+10,1.69E+11
142,NOR,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,762.8594,699.9484,,0,225.1263692,183.5297261,6.69968521,54.68363556,18.5400000,2668.941972,17.61192054,6.708089067,,8.779572586,5.66E+11,70840000000,3.12E+10,1.82E+11
142,NOR,1997,1997,2,2335.6667,269,12.4,0,0,7.756052,1,0,1,5.671532,10.47613,0.0472401,10.86777,11.54672,1.780626,10.42856,0,11.56097,11.56097,768.1115,703.1676,,0,233.279585,192.5350768,5.408966857,53.79695985,18.0970833,2671.835277,19.19693994,6.219818668,,8.13299621,6.69E+11,73387000000,3.50E+10,2.16E+11
142,NOR,1998,1998,2,516.66667,350,1,0,0,6.247398,1,0,0,1.143012,2.111307,0.0472401,2.190234,2.257732,1.600476,0.8215097,0,2.302912,2.302912,770.759,706.1913,,0,241.5775135,198.3036729,1.36104608,43.28129919,12.1275833,2675.333754,21.00885731,0.003962278,,1.805484405,3.64E+11,45530000000,1.55E+10,1.44E+11
142,NOR,1999,1999,2,566.66667,0,1.6,300,0,6.339771,1,0,0,1.478767,2.731495,0.0472401,2.833608,3.200282,1.82276,1.640255,0,3.263456,3.263456,772.7645,709.5873,,0,239.935252,201.4416459,4.68094021,49.95189364,17.1650000,2678.438104,19.57922397,5.458652738,,7.165255707,3.62E+11,39490000000,1.48E+10,1.28E+11
142,NOR,2000,2000,2,550,0,3.3,0,0,6.309918,1,0,0,1.907333,3.523118,0.0472401,3.654824,4.626295,0,4.626295,0,4.717995,4.717995,775.9662,712.8732,,0,239.9211306,213.8182227,10.89199477,63.89604862,26.0841174,2680.481642,18.34703692,14.6389675,,16.71461641,3.74E+11,35862000000,1.66E+10,1.19E+11
142,NOR,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,777.9368,716.0396,,0,242.6192234,215.7788247,7.867539018,61.77115116,22.7148206,2684.500393,17.86214329,15.83058237,,16.64287827,3.85E+11,37676000000,1.84E+10,1.17E+11
142,NOR,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,779.4277,718.9991,,0,229.5388569,204.1853935,7.213902075,60.65006439,23.7205999,2687.328811,17.54641909,12.41901743,,13.20608661,3.73E+11,44622000000,1.43E+10,1.17E+11
142,NOR,2003,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,780.4038,721.3584,,0,216.5453183,191.9619895,7.051081444,61.17589941,26.7381408,2688.621692,17.44847905,12.10816139,,12.7895594,3.81E+11,35218000000,1.29E+10,1.23E+11
142,NOR,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,784.2884,724.7904,,0,208.6186528,189.2384512,8.174536641,63.61238827,33.4558661,2689.93047,18.45632372,12.48309415,,13.27295022,2.19E+11,20123000000,6526000000,68694000000
142,NOR,2005,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,786.8444,728.5606,,0,198.7625135,186.5277095,9.267031499,67.68568076,49.2941589,2691.766571,20.13671705,16.1852654,,15.98414944,2.58E+11,21244000000,7961000000,78104000000
142,NOR,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,789.1172,732.4454,,0,192.8778438,186.9463275,9.215717606,67.82716271,61.4308120,2693.684289,21.46491425,16.18676297,,16.91041289,2.97E+11,23705000000,8.83E+09,94208000000
142,NOR,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,791.7355,736.8171,,0,183.4760215,180.0544888,7.870075406,64.31956833,68.3690539,2695.70349,23.38998749,12.3995319,,13.47634025,3.55E+11,30290000000,9.03E+09,1.10E+11
142,NOR,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,791.8031,738.9627,,0,171.5269618,176.2815519,9.248593259,68.89667342,93.7771335,2698.09377,23.53383549,15.76356343,,17.24564659,3.74E+11,34714000000,1.16E+10,1.27E+11
142,NOR,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,790.1547,740.3923,,0,188.5826277,184.6329807,5.526577612,63.03891077,61.7549198,2702.132308,22.30486374,11.6829743,,12.15910349,3.44E+11,23087000000,9.07E+09,1.48E+11
142,NOR,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0472401,0,0,0,0,0,0,0,790.6317,743.1683,,0,179.909362,179.909362,6.482913144,63.75732032,78.0611548,2704.283737,20.72656501,11.7116062,,11.7588656,3.48E+11,19796000000,1.07E+10,1.28E+11
142,NOR,2011,2011,2,1800,1800,0,0,0,7.495542,1,1,1,10.00654,18.48351,0.0472401,19.17449,16.04611,16.04611,0,0,16.1851,16.1851,791.964,745.2355,,0,167.8902509,174.1901709,7.996986785,68.1633563,106.0339382,2705.253241,22.05641958,13.32184318,,13.42082887,,,,
142,NOR,2012,2012,2,2100,2100,0,0,0,7.649693,1,0,0,11.07674,20.46033,0.0472401,21.2252,17.31997,17.31997,0,0,17.39864,17.39864,794.8191,747.7925,,0,170.2425101,179.2721034,6.963415693,69.99944812,108.9044499,2706.798063,23.09341136,12.46407848,,12.95377363,,,,
144,SWE,1960,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,681.3518,,,0,,,,,1.6300001,2629.802274,24.01116652,,,,,,,
144,SWE,1961,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,686.8775,,,0,,,,,1.5700000,2633.176418,24.5404415,,,,,,,
144,SWE,1962,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,691.0485,,,0,,,,0.407327576,1.5200000,2639.281756,25.03046088,,,,,,,
144,SWE,1963,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,696.2394,,,0,,,,0.439450253,1.5000000,2648.343551,25.37081924,,,,,,,
144,SWE,1964,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,702.838,,,0,,,,0.510405323,1.4500000,2651.282032,25.54695669,,,,,,,
144,SWE,1965,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,706.5881,,,0,,,,0.554628965,1.4200000,2655.049196,25.87690042,,,,,,,
144,SWE,1966,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,708.6575,,,0,,,,0.620313893,1.3600000,2660.432794,26.50293081,,,,,,,
144,SWE,1967,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,711.9677,,,0,,,,0.787429393,1.3300000,2664.983878,27.01020316,,,,,,,
144,SWE,1968,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,715.5414,,,0,,,,1.252112048,1.3200000,2671.551373,26.23146166,,,,,,,
144,SWE,1969,,,0,0,0,0,,0,0,0,0,,,0.0473607,,,,,,,,720.4291,,,0,,,,0.964893498,1.2700000,2676.664787,26.05351716,,,,,,,
144,SWE,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,726.9324,694.0543,,0,,,,0.910096221,1.2100000,2684.303952,25.26286369,-0.673524877,,-0.318767499,30215000000,6556000000,1201000000,265000000
144,SWE,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,727.5731,694.8131,,0,,,0,0.919089698,1.6900000,2686.480085,24.87624954,0.889221324,,1.345719972,31155000000,6963000000,1462000000,333000000
144,SWE,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,729.903,697.8754,,0,,,0,0.996399028,1.8200000,2688.851678,25.34102228,1.212463631,,1.760027851,34419000000,7577000000,1782000000,477000000
144,SWE,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,734.0255,700.4172,,0,,,0,0.869519308,2.8075000,2691.418529,25.0319826,2.475938378,,2.964096575,36182000000,9077000000,2078000000,466000000
144,SWE,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,737.2208,703.6442,,0,,,0,1.305466376,10.9749994,2694.471338,23.52849588,-0.812439112,,-0.186688136,40154000000,11830000000,2531000000,478000000
144,SWE,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,739.8824,707.0334,,0,,,0,1.518401154,10.4325001,2699.064146,23.65403624,-0.376570843,,0.446043193,43601000000,13476000000,3298000000,566000000
144,SWE,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,740.2423,710.9058,,0,,,0.000133764,1.533704545,11.6300001,2702.504226,23.85105526,-1.81665964,,-0.827569524,47649000000,14918000000,3920000000,697000000
144,SWE,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,738.6831,711.1722,,0,,,0.0000455,1.835641626,12.5650001,2705.460053,23.53507275,-2.274089356,,-0.914189831,54552000000,13361000000,4175000000,875000000
144,SWE,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,740.6943,711.8338,,0,,,0.0000419,1.877211796,12.9166667,2708.706725,21.55710577,-0.185250479,,1.570234521,60197000000,11911000000,4083000000,474000000
144,SWE,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,744.6525,714.981,,0,,,0.0000874,2.994797119,29.8166665,2713.299679,21.69411279,-1.928748702,,-0.44839536,69428000000,13296000000,4372000000,518000000
144,SWE,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,749.1066,715.2912,,0,187.6715663,157.5908641,0.002400378,4.342708131,35.8458328,2715.47576,22.0780852,-3.088237154,,-1.231348386,1.61E+11,34883000000,8778000000,1772000000
144,SWE,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,748.9154,715.8207,,0,205.5377741,173.9945698,0.000403156,4.42935936,34.2941662,2717.539988,21.2962238,-2.169922917,,0.262109407,85314000000,17634000000,4807000000,700000000
144,SWE,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,750.1495,716.6371,,0,225.3339091,193.2790895,0.000754901,5.189144542,31.7566668,2718.222099,21.1712005,-2.909869509,,-0.539993598,94115000000,16708000000,5471000000,667000000
144,SWE,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,752.01,715.5388,,0,239.4541861,207.8552274,0.00161473,6.200723918,28.7291667,2718.698354,21.47555351,-0.699329412,,1.898541538,1.05E+11,19245000000,6140000000,474000000
144,SWE,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,756.2313,717.4335,,0,243.2365761,211.9200581,0.000820399,5.569545324,27.4933333,2720.720095,22.26732743,0.682768244,,3.136886833,1.17E+11,23241000000,6569000000,533000000
144,SWE,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,758.4241,720.061,,0,243.9772636,212.2274666,0.000403518,4.787863917,26.4583333,2722.320303,23.51862424,-0.896923736,,1.619648369,1.27E+11,31342000000,6760000000,644000000
144,SWE,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,761.174,723.9714,,0,220.7637002,191.0783132,0.0000921,2.798707283,13.1958333,2723.98818,23.19781288,0.021790026,,2.178378647,1.34E+11,32775000000,6434000000,618000000
144,SWE,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,764.5179,727.7911,,0,206.9121066,178.9278573,0.000125548,2.860644744,16.9375000,2725.189902,23.81484075,-0.011783372,,1.548910797,1.51E+11,38228000000,6932000000,652000000
144,SWE,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,767.0862,729.8546,,0,200.7711599,173.841216,0.0000612,2.129083936,13.2166667,2726.068711,24.5308635,-0.261367806,,1.291006983,1.72E+11,41860000000,8150000000,1100000000
144,SWE,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,769.7953,731.6529,,0,201.9746466,177.3977271,0.0000935,2.734129385,15.7041667,2728.519976,26.62831507,-1.441631531,,0.457030338,2.10E+11,48889000000,9173000000,1243000000
144,SWE,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,770.8188,732.209,,0,188.6382958,164.2449778,0.000107542,2.974041161,20.4625000,2731.225973,26.48121885,-2.452708558,,0.027144545,2.34E+11,47239000000,8333000000,1502000000
144,SWE,1991,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,769.7335,734.0078,,0,185.4537651,161.5186078,0.000032,3.165754932,16.5625000,2735.327462,24.42721924,-1.719129996,,1.377996247,2.32E+11,38157000000,6933000000,1149000000
144,SWE,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,768.544,733.9269,,0,182.9538988,158.387771,0.0000166,3.139309864,17.1875000,2737.628887,22.1031542,-3.145645131,,1.36320697,2.05E+11,30412000000,6356000000,805000000
144,SWE,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,768.1432,755.1013,,0,207.0427331,185.6807067,0.0000119,3.363459281,14.9416667,2737.826606,18.7487044,-1.978855271,,3.22664369,7.50E+11,1.48E+11,25857000000,5587000000
144,SWE,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,772.0774,756.2163,,0,205.7523818,185.2491062,0.0000817,2.500218039,14.6666667,2736.75912,19.38248152,0.328110032,,3.774096131,7.48E+11,1.90E+11,27468000000,5271000000
144,SWE,1995,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,775.9404,756.6698,,0,195.9200681,177.738132,0.000078,1.853968568,16.1150000,2737.060866,20.11385628,1.86891312,,5.441238691,6.20E+11,2.02E+11,22079000000,5872000000
144,SWE,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,777.5397,758.0915,,0,190.4894232,173.9181361,0,2.148968969,18.5400000,2736.934681,20.84604855,2.042697446,,5.828055072,6.34E+11,2.17E+11,23894000000,6121000000
144,SWE,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,780.2122,759.5967,,0,203.5646685,188.5459699,0,2.147561802,18.0970833,2736.473033,20.5459823,2.796357179,,6.133870161,6.41E+11,2.15E+11,28632000000,8033000000
144,SWE,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,784.3311,762.9858,,0,207.9551362,194.3964414,0,1.817323681,12.1275833,2740.197439,21.26401653,3.572840685,,5.885809436,7.22E+11,2.24E+11,28652000000,6196000000
144,SWE,1999,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,788.8856,766.1492,,0,212.4163832,199.9560824,0,2.112538512,17.1650000,2741.931275,21.73481248,3.974463568,,5.933868985,8.16E+11,2.31E+11,30893000000,6249000000
144,SWE,2000,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,793.2416,769.1043,,0,223.4359849,212.7193116,0,3.193357337,26.0841174,2741.020024,22.1063182,4.492965908,,6.17379319,9.04E+11,2.35E+11,30836000000,7178000000
144,SWE,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,794.496,769.8318,,0,235.1259398,225.11656,0,3.194137603,22.7148206,2741.191756,22.31016555,6.228439884,,7.737244807,9.15E+11,2.50E+11,33335000000,6130000000
144,SWE,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,796.949,772.2294,,0,224.7334279,218.6523392,0,2.77125532,23.7205999,2743.269263,21.37066921,4.710704332,,6.283680351,9.42E+11,2.18E+11,35331000000,5501000000
144,SWE,2003,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,799.2579,774.0091,,0,206.2845184,200.4123076,0,3.016860984,26.7381408,2743.937755,21.36651231,5.90349797,,5.583651319,6.43E+11,1.45E+11,26517000000,2856000000
144,SWE,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,803.4056,775.6843,,0,198.9608982,193.119074,0,3.692674515,33.4558661,2743.707554,21.66276288,5.992967307,,7.04966712,6.93E+11,1.43E+11,27491000000,3795000000
144,SWE,2005,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,806.5175,777.5123,,0,202.9063945,197.6793413,0,4.804008826,49.2941589,2744.078714,22.13249696,6.054958601,,6.367035104,3.93E+11,81014000000,14753000000,4621000000
144,SWE,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,810.7249,779.8409,,0,202.7992563,198.2261002,0,5.437848104,61.4308120,2745.67749,23.11975654,8.196309537,,7.100449861,4.50E+11,77371000000,15464000000,6137000000
144,SWE,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,813.9854,782.424,,0,193.8383803,190.0812413,0,4.849180527,68.3690539,2746.177687,24.16756846,8.175204145,,6.417490457,4.99E+11,87050000000,16347000000,7752000000
144,SWE,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,813.3701,782.782,,0,189.9836253,187.9571002,0,7.225902553,93.7771335,2747.504727,24.43758327,7.929290257,,6.029564666,4.07E+11,89191000000,17168000000,10897000000
144,SWE,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,808.2115,783.3854,,0,203.350408,203.0450707,0,6.05484849,61.7549198,2749.734793,22.3290464,6.025885681,,5.044177984,,,,
144,SWE,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,814.5623,786.6403,,0,197.5125504,197.5125504,0,6.868923111,78.0611548,2751.040256,22.33780688,5.971626669,,4.841877725,,,,
144,SWE,2011,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,817.4528,787.9887,,0,187.9576196,187.2707174,0,7.1962894,106.0339382,2751.863021,22.99570112,5.576169837,,5.112678507,,,,
144,SWE,2012,,,0,0,0,0,,0,0,0,0,0,0,0.0473607,0,0,0,0,0,0,0,818.3766,789.1296,,0,193.0566681,192.6778155,0,9.244947707,108.9044499,2752.96496,22.99916495,5.586476784,,5.202165615,,,,
146,CHE,1960,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,517.3228,,,0,,,,,1.6300001,2359.188467,,,,,,,,
146,CHE,1961,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,525.119,,,0,,,,,1.5700000,2375.093283,,,,,,,,
146,CHE,1962,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,529.7974,,,0,,,,0.04824169,1.5200000,2383.021826,,,,,,,,
146,CHE,1963,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,534.5616,,,0,,,,0.056254692,1.5000000,2391.380817,,,,,,,,
146,CHE,1964,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,539.6844,,,0,,,,0.109131225,1.4500000,2394.017301,,,,,,,,
146,CHE,1965,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,542.8171,,,0,,,,0.128804886,1.4200000,2388.890975,,,,,,,,
146,CHE,1966,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,545.2477,,,0,,,,0.115823135,1.3600000,2390.86319,,,,,,,,
146,CHE,1967,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,548.2584,,,0,,,,0.139685679,1.3300000,2392.440501,,,,,,,,
146,CHE,1968,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,551.7839,,,0,,,,0.155319346,1.3200000,2396.208939,,,,,,,,
146,CHE,1969,,,0,0,0,0,,0,0,0,0,,,0.0462186,,,,,,,,557.264,,,0,,,,0.165879154,1.2700000,2401.007533,,,,,,,,
146,CHE,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,563.4912,523.2425,,0,,,,0.166934982,1.2100000,2419.869085,22.05425667,,,,,,,
146,CHE,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,567.6776,528.0239,,0,,,,0.091287976,1.6900000,2425.544004,23.27956357,,,,,,,
146,CHE,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,571.0767,533.0236,,0,,,,0.095297373,1.8200000,2428.38594,23.68075449,,,,,,,
146,CHE,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,574.1887,535.837,,0,,,,0.155003912,2.8075000,2430.772688,23.64660931,,,,,,,
146,CHE,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,575.3585,535.7598,,0,,,,0.220184834,10.9749994,2432.456544,22.31586524,,,,,,,
146,CHE,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,568.4109,533.4788,,0,,,,0.183963878,10.4325001,2433.103796,20.80080928,,,,,,,
146,CHE,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,567.5677,534.9128,,0,,,,0.130488227,11.6300001,2435.831237,18.88006277,,,,,,,
146,CHE,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,569.8996,537.5214,,0,,,,0.136578706,12.5650001,2436.234013,18.72987089,2.708962992,,0.066786722,,,,
146,CHE,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,570.4915,539.6302,,0,,,,0.089618584,12.9166667,2438.223908,19.79194428,2.089721344,,-0.258469975,,,,
146,CHE,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,572.8979,540.8099,,0,,,,0.087948707,29.8166665,2439.269214,20.29493353,-0.219795386,,-2.848720657,,,,
146,CHE,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,577.8815,543.6621,,0,33.90202761,15.51269652,0,0.121496062,35.8458328,2440.217906,21.32664553,-0.168987305,,-2.728869263,,,,
146,CHE,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,579.4702,544.8129,,0,53.20907989,34.94618928,0,0.114516056,34.2941662,2442.470367,21.27558044,3.143997235,,-0.242420818,,,,
146,CHE,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,578.1521,545.1216,,0,55.44460263,38.7025057,0,0.137636324,31.7566668,2443.102809,20.66761734,2.268468059,,-0.870791911,,,,
146,CHE,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,578.7892,546.5718,,0,60.31254923,42.29298702,0,0.287131592,28.7291667,2445.676359,21.25844629,1.088740271,,-1.990460299,,,,
146,CHE,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,581.7532,548.1707,,0,71.38447472,54.88953061,0,0.351445286,27.4933333,2447.231886,21.52034268,5.778484878,,1.893193577,,,,
146,CHE,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,585.361,550.726,,0,76.76020563,59.46720628,0,0.329586098,26.4583333,2452.224745,21.49621093,5.603584186,,1.755321424,,,,
146,CHE,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,587.2025,553.5505,,0,44.58608361,29.4192242,0,0.170748204,13.1958333,2455.384436,22.55493825,3.012944378,,-0.007916491,,,,
146,CHE,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0462186,0,0,0,0,0,0,0,588.7756,556.3962,,0,26.17564864,12.82727913,0,0.134924517,16.9375000,2457.665362,23.11097318,3.249969194,,0.526525513,,,,
