year,country,sector,M,D,OUT,Mw,Dw,TLS
2020,BEL,F09,563174.166000,392220.995600,1054170.696400,3413.227000,312.141100,18563.161800
2020,BGD,B06,2098.740300,1907.622800,5685.060400,98.435900,66.944100,14.555600
2020,BGD,B0609,2200.736200,1998.784600,5931.892200,101.242400,68.901700,15.726300
2020,BGD,F,263906.536200,234002.681700,589015.138600,6795.018500,4945.598300,3244.386700
2020,BGD,F09,263804.540300,233911.519900,588768.306800,6792.212000,4943.640700,3243.216000
2020,BGR,B06,41.005300,27.131000,63.054700,0.900800,0.003200,2.495000
2020,BGR,B0609,77.998600,52.995800,122.267100,1.231900,0.006500,4.585400
2020,BGR,F,73833.441600,53341.896000,137869.868600,637.987600,47.432400,3061.595900
2020,BGR,F09,73796.448300,53316.031200,137810.656200,637.656500,47.429100,3059.505500
2020,BLR,B06,153.374800,72.841800,516.458100,1.619100,0.016000,20.372600
2020,BLR,B0609,198.754000,99.980200,661.601000,1.883300,0.024200,26.069500
2020,BLR,F,56519.443900,35859.770800,113452.273300,582.741700,113.551300,3438.246300
2020,BLR,F09,56474.064700,35832.632400,113307.130400,582.477500,113.543100,3432.549400
2020,BRA,B06,24031.307700,19379.112300,42022.354500,1549.455200,555.651300,1963.425400
2020,BRA,B0609,25646.257600,20814.943100,44961.343600,1553.348800,557.749800,2088.115400
2020,BRA,F,1211389.930900,1083618.782900,2539264.286900,3974.260200,2139.333200,64617.768000
2020,BRA,F09,1209774.981000,1082182.952100,2536325.297800,3970.366600,2137.234700,64493.078000
2020,BRN,B06,1967.397100,1497.044100,5328.476000,54.200200,51.088300,-12.672300
2020,BRN,B0609,2285.215900,1768.482100,6127.881200,57.920500,54.486600,-15.178600
2020,BRN,F,11221.530500,8984.827200,20127.986400,183.421500,171.812300,-68.053700
2020,BRN,F09,10903.711700,8713.389200,19328.581200,179.701200,168.414000,-65.547400
2020,CAN,B06,36857.042800,29268.487100,67691.845100,85.021100,7.607300,559.780000
2020,CAN,B0609,41623.395600,32995.433900,81499.096500,93.624700,11.755200,703.147900
2020,CAN,F,1309080.968100,1039218.306600,2852569.266400,6623.286300,861.119400,19883.244100
2020,CAN,F09,1304314.615300,1035491.359800,2838762.015000,6614.682700,856.971500,19739.876200
2020,CHE,B06,4.646500,3.506900,8.697500,0.081600,0.051700,0.071700
2020,CHE,B0609,18.113200,13.963500,48.466600,0.190300,0.129900,0.317400
2020,CHE,F,800811.346600,609991.251500,1530162.355400,14819.038400,9828.788500,7509.487500
2020,CHE,F09,800797.879900,609980.794900,1530122.586300,14818.929700,9828.710300,7509.241800
2020,CHL,B06,83.986300,70.857200,141.568200,0.488900,0.062800,1.853700
2020,CHL,B0609,211.788700,179.009200,597.812300,1.098200,0.219800,7.622100
2020,CHL,F,195160.896500,162923.412400,430077.381300,1865.930800,265.342600,5706.225400
2020,CHL,F09,195033.094100,162815.260400,429621.137200,1865.321500,265.185600,5700.457000
2020,CHN,B06,125687.529800,117877.367200,278211.829100,670.232100,514.609900,3164.358600
2020,CHN,B0609,145184.940500,136238.950700,308109.734300,791.667800,612.385000,4211.643100
2020,CHN,F,22557177.950200,20986836.215600,36484139.449700,202403.896700,155154.396300,556561.790100
2020,CHN,F09,22537680.539500,20968474.632100,36454241.544500,202282.461000,155056.621200,555514.505600
2020,CIV,B06,76.515700,59.334800,128.142000,1.091100,0.180300,2.428100
2020,CIV,B0609,104.840400,82.714100,169.523300,1.260400,0.222800,3.437300
2020,CIV,F,38089.616500,32529.645500,97624.051100,245.420100,75.496100,1312.117100
2020,CIV,F09,38061.291800,32506.266200,97582.669800,245.250800,75.453600,1311.107900
2020,CMR,B06,157.628300,109.705600,1675.646800,1.523000,1.271700,9.912300
2020,CMR,B0609,251.758100,200.706300,1942.986800,1.837300,1.577000,10.467100
2020,CMR,F,18368.337100,15135.597900,55492.491700,271.837300,188.262600,800.511800
2020,CMR,F09,18274.207300,15044.597200,55225.151700,271.523000,187.957300,799.957000
2020,COD,B06,62.481000,57.194300,281.750500,0.510400,0.103100,0.171700
2020,COD,B0609,131.194900,121.722400,547.150000,0.923600,0.384900,0.349400
2020,COD,F,19171.483200,14016.584100,63440.939700,385.054900,86.628500,184.509000
2020,COD,F09,19102.769300,13952.056000,63175.540200,384.641700,86.346700,184.331300
2020,COL,B06,6213.030900,5170.518500,13853.601400,511.771800,0.084900,1161.177300
2020,COL,B0609,6256.118600,5208.339300,13941.277000,511.802700,0.104700,1163.394900
2020,COL,F,211734.684100,186250.370100,458297.001000,311.188300,86.419500,7138.761600
2020,COL,F09,211691.596400,186212.549300,458209.325400,311.157400,86.399700,7136.544000
2020,CRI,B06,0.423500,0.316100,1.706800,0.021100,0.009800,0.032300
2020,CRI,B0609,0.663700,0.500200,2.255300,0.025700,0.012400,0.052500
2020,CRI,F,38624.567600,30178.631100,98217.975500,1132.675700,583.754600,1600.932600
2020,CRI,F09,38624.327400,30178.447000,98217.427000,1132.671100,583.752000,1600.912400
2020,CYP,B06,12.806200,8.432700,26.480700,3.949900,3.791800,0.492000
2020,CYP,B0609,13.318100,8.735900,27.293200,3.951200,3.792900,0.520600
2020,CYP,F,25774.600700,12920.345200,48641.245800,1297.705900,1234.731900,626.591000
2020,CYP,F09,25774.088800,12920.042000,48640.433300,1297.704600,1234.730800,626.562400
2020,CZE,B06,44.383000,35.887200,253.788000,0.326500,0.004500,-1.239100
2020,CZE,B0609,130.861000,105.256600,411.662100,0.373300,0.023800,1.831000
2020,CZE,F,299002.797500,207874.542000,528966.301700,376.801400,94.306000,6087.175800
2020,CZE,F09,298916.319500,207805.172600,528808.427600,376.754600,94.286700,6084.105700
2020,DEU,B06,180.718300,123.010000,274.744000,0.478400,0.199500,8.068600
2020,DEU,B0609,233.648800,161.203500,828.254000,0.610700,0.248500,10.604700
2020,DEU,F,3525569.212000,2835524.798000,7162172.058800,10704.833500,4391.862300,111440.805100
2020,DEU,F09,3525516.281500,2835486.604500,7161618.548800,10704.701200,4391.813300,111438.269000
2020,DNK,B06,777.739400,525.612000,1306.001200,3.783100,2.479800,39.789700
2020,DNK,B0609,1247.019900,855.167800,2191.314600,5.850100,4.065100,66.482100
2020,DNK,F,297412.185700,201498.561300,618705.712100,2981.165200,1682.224900,13633.636000
2020,DNK,F09,296942.905200,201169.005500,617820.398700,2979.098200,1680.639600,13606.943600
2020,EGY,B06,2969.095200,2631.386800,41415.943900,142.303200,104.368700,36.132000
2020,EGY,B0609,3176.133700,2811.249400,42639.085000,147.183000,108.039500,40.369600
2020,EGY,F,171734.546900,146086.999600,517992.147300,5400.608000,4092.475800,1373.677700
2020,EGY,F09,171527.508400,145907.137000,516769.006200,5395.728200,4088.805000,1369.440100
2020,ESP,B06,0.254000,0.197100,2.787200,0.001500,0.001000,0.016700
2020,ESP,B0609,177.920900,138.766400,378.120100,1.372700,0.808300,14.092800
2020,ESP,F,1105268.919300,897600.649600,2304896.406300,1972.818400,1178.925200,33349.264600
2020,ESP,F09,1105091.252400,897462.080300,2304521.073400,1971.447200,1178.117900,33335.188500
2020,EST,B06,135.200700,71.974100,335.002600,1.420700,0.932200,13.674700
2020,EST,B0609,142.845000,76.112400,348.755400,1.496500,0.982700,14.401100
2020,EST,F,32321.387100,21531.216300,60949.464000,182.653000,127.276600,1260.465700
2020,EST,F09,32313.742800,21527.078000,60935.711200,182.577200,127.226100,1259.739300
2020,FIN,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,FIN,B0609,110.667600,74.791400,222.150400,0.239300,0.157200,6.792300
2020,FIN,F,253463.664700,193288.512700,500476.068800,657.839900,388.497300,11539.188900
2020,FIN,F09,253352.997100,193213.721300,500253.918400,657.600600,388.340100,11532.396600
2020,FRA,B06,126.558300,95.480500,192.381000,0.287200,0.147900,7.214300
2020,FRA,B0609,384.749300,283.209400,777.492400,0.891900,0.498700,30.786000
2020,FRA,F,2198449.839200,1808352.439500,4651130.469100,3193.037000,1920.549500,89713.434500
2020,FRA,F09,2198191.648200,1808164.710600,4650545.357700,3192.432300,1920.198700,89689.862800
2020,GBR,B06,11937.064900,9159.074900,26870.293700,182.933400,17.874500,439.701700
2020,GBR,B0609,15770.636600,12382.979700,32327.784700,184.904500,19.340300,558.909300
2020,GBR,F,2112337.491700,1758367.946800,4600417.079600,3929.174800,1625.169500,69293.319700
2020,GBR,F09,2108503.920000,1755144.042000,4594959.588600,3927.203700,1623.703700,69174.112100
2020,GRC,B06,22.445700,18.447500,65.147100,0.131700,0.087800,1.595500
2020,GRC,B0609,28.063600,22.522800,74.137300,0.184400,0.134100,2.078200
2020,GRC,F,132347.911000,93580.189300,301944.202900,6590.987100,885.415700,4309.426300
2020,GRC,F09,132342.293100,93576.114000,301935.212700,6590.934400,885.369400,4308.943600
2020,HKG,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,HKG,B0609,272.004100,213.732400,320.678100,4.155200,2.793900,6.594100
2020,HKG,F,280807.006300,229385.823100,616845.275400,13218.631300,7749.444100,5978.762000
2020,HKG,F09,280535.002200,229172.090700,616524.597300,13214.476100,7746.650200,5972.167900
2020,HRV,B06,5.374500,2.030500,7.401500,0.026200,0.016400,0.464800
2020,HRV,B0609,23.101700,10.756100,44.354500,0.039800,0.028000,1.461900
2020,HRV,F,45858.569400,32556.142400,96292.717000,183.589700,116.453300,2223.044600
2020,HRV,F09,45840.842200,32547.416800,96255.764000,183.576100,116.441700,2222.047500
2020,HUN,B06,39.579400,27.526700,118.847000,0.273200,0.142000,1.828400
2020,HUN,B0609,143.236100,92.763600,300.841500,0.314000,0.149600,7.639400
2020,HUN,F,163998.748900,88489.745600,304126.260400,242.682000,84.654800,7432.873600
2020,HUN,F09,163895.092200,88424.508700,303944.265900,242.641200,84.647200,7427.062600
2020,IDN,B06,41335.204800,37357.752600,63848.832800,516.396700,484.113400,286.460700
2020,IDN,B0609,42404.819600,38315.129900,69906.202200,524.043400,490.999200,295.101200
2020,IDN,F,877942.277900,788629.563700,1883724.865900,6629.761600,6118.627500,7607.445900
2020,IDN,F09,876872.663100,787672.186400,1877667.496500,6622.114900,6111.741700,7598.805400
2020,IND,B06,4659.514600,3736.473200,19181.922600,65.529700,0.003200,107.638100
2020,IND,B0609,10482.430500,8739.882200,36468.591500,105.659600,0.008500,291.733200
2020,IND,F,2268390.464600,1920348.396800,4789858.628800,14993.620000,1863.386900,73906.108300
2020,IND,F09,2262567.548700,1915344.987800,4772571.959900,14953.490100,1863.381600,73722.013200
2020,IRL,B06,32.998300,4.335300,52.918500,0.554500,0.009600,0.431200
2020,IRL,B0609,42.956500,10.116500,79.853800,0.628400,0.010600,0.550800
2020,IRL,F,401286.296200,107599.880700,815053.038400,3041.194600,56.687900,6699.835700
2020,IRL,F09,401276.338000,107594.099500,815026.103100,3041.120700,56.686900,6699.716100
2020,ISL,B06,0.562600,0.408000,1.325100,0.028800,0.013100,0.033300
2020,ISL,B0609,0.592900,0.432800,1.428500,0.029500,0.013500,0.035500
2020,ISL,F,17713.394500,13552.850100,37800.861800,512.625700,265.383600,684.152600
2020,ISL,F09,17713.364200,13552.825300,37800.758400,512.625000,265.383200,684.150400
2020,ISR,B06,396.487400,323.608500,903.112500,15.805500,11.390900,18.081900
2020,ISR,B0609,511.630600,417.107500,1226.647400,17.720400,12.836400,24.431300
2020,ISR,F,302074.482200,250150.740300,685915.165400,5798.378200,4385.783500,7041.207100
2020,ISR,F09,301959.339000,250057.241300,685591.630500,5796.463300,4384.338000,7034.857700
2020,ITA,B06,4852.862000,4076.540100,7069.569900,18.309600,15.171000,221.248200
2020,ITA,B0609,5054.951700,4241.476900,7547.551900,19.327400,15.694100,235.972100
2020,ITA,F,1804157.087500,1522017.431100,3573577.368400,5270.444900,3401.803500,54853.760700
2020,ITA,F09,1803954.997800,1521852.494300,3573099.386400,5269.427100,3401.280400,54839.036800
2020,JOR,B06,130.439700,96.255300,433.530600,5.195000,0.005200,3.965500
2020,JOR,B0609,190.641900,145.092900,631.271800,6.272500,0.008400,6.576700
2020,JOR,F,32835.370200,23866.301300,72182.499600,436.590200,33.776500,307.783000
2020,JOR,F09,32775.168000,23817.463700,71984.758400,435.512700,33.773300,305.171800
2020,JPN,B06,243.553800,219.209200,965.268800,0.871200,0.025000,11.363700
2020,JPN,B0609,1336.025700,1160.771200,2902.828600,19.111200,0.039600,93.344300
2020,JPN,F,4045496.131700,3535348.610300,8867104.077300,24685.649900,8569.813100,173504.918300
2020,JPN,F09,4044403.659800,3534407.048300,8865166.517500,24667.409900,8569.798500,173422.937700
2020,KAZ,B06,14708.712500,12590.944000,33680.944200,102.285800,4.076900,229.942300
2020,KAZ,B0609,15521.347800,13252.478400,35597.379000,105.439300,4.410500,280.199100
2020,KAZ,F,87188.273900,69713.461300,232058.121100,612.036500,35.447800,1685.700600
2020,KAZ,F09,86375.638600,69051.926900,230141.686300,608.883000,35.114200,1635.443800
2020,KHM,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,KHM,B0609,30.207700,22.646700,74.251300,0.246100,0.001800,0.408500
2020,KHM,F,20011.433400,12113.809500,44840.488400,275.241800,35.588100,459.254900
2020,KHM,F09,19981.225700,12091.162800,44766.237100,274.995700,35.586300,458.846400
2020,KOR,B06,52.039400,43.368600,119.813100,1.453700,0.314100,1.248100
2020,KOR,B0609,57.975700,48.367100,135.998800,1.533100,0.333700,1.671300
2020,KOR,F,1921997.724400,1533663.612200,3482495.276400,9547.273700,4305.556100,59118.738200
2020,KOR,F09,1921991.788100,1533658.613700,3482479.090700,9547.194300,4305.536500,59118.315000
2020,LAO,B06,43.585700,36.326500,243.466000,0.283100,0.104600,1.790400
2020,LAO,B0609,118.569100,99.912900,477.846000,0.499300,0.187200,4.986300
2020,LAO,F,11918.596900,10048.257900,29276.134800,23.460100,9.003700,410.455300
2020,LAO,F09,11843.613500,9984.671500,29041.754800,23.243900,8.921100,407.259400
2020,LTU,B06,53.067400,29.945400,115.162700,0.151900,0.032900,2.752700
2020,LTU,B0609,62.118500,35.939600,148.666800,0.176400,0.035100,3.221700
2020,LTU,F,46344.954400,28314.587500,99503.776400,302.669200,31.162800,2114.379300
2020,LTU,F09,46335.903300,28308.593300,99470.272300,302.644700,31.160600,2113.910300
2020,LUX,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,LUX,B0609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,LUX,F,188206.372600,88697.471400,258769.986900,517.164500,38.002000,3280.561500
2020,LUX,F09,188206.372600,88697.471400,258769.986900,517.164500,38.002000,3280.561500
2020,LVA,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,LVA,B0609,1.335900,0.861100,3.331600,0.005300,0.000700,0.355500
2020,LVA,F,29260.458800,22014.056400,60678.513900,149.947900,24.542600,1399.666300
2020,LVA,F09,29259.122900,22013.195300,60675.182300,149.942600,24.541900,1399.310800
2020,MAR,B06,3.891900,2.489200,21.713800,0.252700,0.001300,0.436800
2020,MAR,B0609,10.892100,7.008400,81.109500,0.425500,0.003500,1.585900
2020,MAR,F,84253.146000,60790.160200,197802.482800,1148.474200,82.861100,4416.327700
2020,MAR,F09,84246.145800,60785.641000,197743.087100,1148.301400,82.858900,4415.178600
2020,MEX,B06,8759.253600,7072.602500,31131.066400,332.538800,0.032900,184.466200
2020,MEX,B0609,14029.229600,11353.488000,40196.779600,417.015000,0.057600,328.335800
2020,MEX,F,808246.064800,581757.857500,1875824.070800,9761.454800,421.405200,15743.235700
2020,MEX,F09,802976.088800,577476.972000,1866758.357600,9676.978600,421.380500,15599.366100
2020,MLT,B06,8.458400,2.048900,12.919900,0.425100,0.000100,0.121900
2020,MLT,B0609,11.333800,2.757100,17.903400,0.478800,0.000100,0.176600
2020,MLT,F,26111.925900,11345.971400,41587.317900,400.348900,10.789400,478.498100
2020,MLT,F09,26109.050500,11345.263200,41582.334400,400.295200,10.789400,478.443400
2020,MMR,B06,3436.472100,2781.401400,5768.956500,201.335100,118.112000,40.263800
2020,MMR,B0609,3466.696400,2805.467600,5822.199000,202.168300,118.618800,40.764600
2020,MMR,F,108359.713000,100134.672400,184053.676200,1516.258400,1022.402700,399.290800
2020,MMR,F09,108329.488700,100110.606200,184000.433700,1515.425200,1021.895900,398.790000
2020,MYS,B06,32784.226600,26340.619800,43272.871700,139.120300,104.419800,142.684300
2020,MYS,B0609,34855.008100,27952.752400,47610.731400,148.604500,112.033600,153.666500
2020,MYS,F,465117.660400,348204.367200,790705.373600,2316.627200,1697.830900,2342.101400
2020,MYS,F09,463046.878900,346592.234600,786367.513900,2307.143000,1690.217100,2331.119200
2020,NGA,B06,12809.254000,10962.669800,48006.843200,17.557400,11.569000,122.197600
2020,NGA,B0609,12855.021100,11002.774400,48101.008000,18.629200,11.570900,122.431000
2020,NGA,F,331125.495900,298930.074300,724794.907500,4670.579100,97.062700,2779.038400
2020,NGA,F09,331079.728800,298889.969700,724700.742700,4669.507300,97.060800,2778.805000
2020,NLD,B06,4043.122800,2959.870100,18910.889000,19.240900,9.171400,85.695200
2020,NLD,B0609,5237.336200,3510.462100,22003.739600,20.135500,9.848300,135.326000
2020,NLD,F,891464.204300,633704.846600,1717773.166000,4151.418300,1912.183100,30556.422300
2020,NLD,F09,890269.990900,633154.254600,1714680.315400,4150.523700,1911.506200,30506.791500
2020,NOR,B06,4779.443800,4047.598500,42707.675900,24.731100,5.812300,47.230000
2020,NOR,B0609,14211.292400,12072.216000,57293.977400,45.809800,20.284500,273.712300
2020,NOR,F,279309.558200,219025.314800,578104.820900,3591.913500,1438.921500,11940.901900
2020,NOR,F09,269877.709600,211000.697300,563518.519400,3570.834800,1424.449300,11714.419600
2020,NZL,B06,912.396100,773.647100,1925.408000,5.741300,5.012600,24.764300
2020,NZL,B0609,1052.319100,895.270200,2288.475200,6.101000,5.310500,28.655700
2020,NZL,F,202353.032000,180484.410800,400836.476800,361.647500,293.965700,3946.406500
2020,NZL,F09,202213.109000,180362.787700,400473.409600,361.287800,293.667800,3942.515100
2020,PAK,B06,2766.794700,2216.830400,7054.537600,129.804100,98.013200,75.429800
2020,PAK,B0609,2964.396100,2380.904800,7527.146900,134.165200,101.412800,82.878200
2020,PAK,F,213617.675600,187443.312700,475347.698000,4403.109400,3502.457800,686.584300
2020,PAK,F09,213420.074200,187279.238300,474875.088700,4398.748300,3499.058200,679.135900
2020,PER,B06,1721.247700,1545.062100,2416.583500,21.561900,19.298800,44.606000
2020,PER,B0609,2286.592400,2008.843100,3662.548300,22.009600,19.625200,58.632600
2020,PER,F,139960.137500,117639.852500,330754.915700,217.063600,177.400300,4063.205100
2020,PER,F09,139394.792800,117176.071500,329508.950900,216.615900,177.073900,4049.178500
2020,PHL,B06,262.507800,191.752900,689.766900,5.707400,0.025100,10.650600
2020,PHL,B0609,297.089600,216.912100,752.916800,6.005600,0.028800,12.352100
2020,PHL,F,313765.326700,248903.647800,657541.000900,2552.387800,344.043900,5749.111200
2020,PHL,F09,313730.744900,248878.488600,657477.851000,2552.089600,344.040200,5747.409700
2020,POL,B06,83.911300,63.512300,142.988500,0.773100,0.072300,2.731600
2020,POL,B0609,737.899200,605.962200,1677.570900,1.687100,0.321900,28.618100
2020,POL,F,644237.191600,491062.175500,1190321.802800,1525.844100,329.432700,18086.412000
2020,POL,F09,643583.203700,490519.725600,1188787.220400,1524.930100,329.183100,18060.525500
2020,PRT,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,PRT,B0609,47.550800,23.419600,55.843300,0.149600,0.098200,2.867800
2020,PRT,F,195201.568300,146768.909000,403050.093700,388.682400,248.328700,8163.872600
2020,PRT,F09,195154.017500,146745.489400,402994.250400,388.532800,248.230500,8161.004800
2020,ROU,B06,538.594300,424.907100,2049.628900,10.575300,0.000900,14.042700
2020,ROU,B0609,823.916800,666.376600,2520.219300,10.801600,0.199100,23.327200
2020,ROU,F,226459.121000,173451.175700,459256.201400,1076.493000,411.380300,6300.834900
2020,ROU,F09,226173.798500,173209.706200,458785.611000,1076.266700,411.182100,6291.550400
2020,RUS,B06,11330.152700,10701.554100,114782.313800,15.538000,1.338100,102.362100
2020,RUS,B0609,87466.196500,81486.999100,200307.640000,80.570900,19.873000,1267.214100
2020,RUS,F,1326135.680200,1177815.626600,2587376.111800,2671.246400,844.427000,30121.891500
2020,RUS,F09,1249999.636400,1107030.181600,2501850.785600,2606.213500,825.892100,28957.039500
2020,SAU,B06,60645.798200,49894.992600,190152.981200,74.543800,63.879400,631.981000
2020,SAU,B0609,61132.620900,50293.639200,191285.307200,75.299000,64.552500,636.794300
2020,SAU,F,429957.598000,372599.418700,984367.384200,1089.296200,826.113500,4180.515100
2020,SAU,F09,429470.775300,372200.772100,983235.058200,1088.541000,825.440400,4175.701800
2020,SEN,B06,2.697800,1.957800,5.324000,0.369400,0.000200,0.015400
2020,SEN,B0609,109.405400,97.680200,197.539500,1.418200,0.007600,1.741700
2020,SEN,F,15726.958900,11283.145100,38247.922000,1002.122300,3.814800,458.465900
2020,SEN,F09,15620.251300,11187.422700,38055.706500,1001.073500,3.807400,456.739600
2020,SGP,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,SGP,B0609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,SGP,F,529653.646800,243679.735600,872929.630700,50591.094300,9445.858100,9395.986300
2020,SGP,F09,529653.646800,243679.735600,872929.630700,50591.094300,9445.858100,9395.986300
2020,STP,B06,0.261400,0.205400,0.862400,0.016300,0.000200,0.001900
2020,STP,B0609,0.463100,0.359600,1.283000,0.020900,0.000300,0.003800
2020,STP,F,366.339800,319.593100,835.106700,5.670600,0.354400,1.871000
2020,STP,F09,366.138100,319.438900,834.686100,5.666000,0.354300,1.869100
2020,SVK,B06,0.072700,0.063700,0.377600,0.000600,0.000200,0.002200
2020,SVK,B0609,109.920400,81.464500,209.675700,0.014100,0.004800,2.791400
2020,SVK,F,129934.586500,80310.282500,229979.262700,202.361700,55.303200,4278.170700
2020,SVK,F09,129824.738800,80228.881700,229769.964600,202.348200,55.298600,4275.381500
2020,SVN,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020,SVN,B0609,7.091100,4.808600,7.692500,0.022200,0.001500,0.492100
2020,SVN,F,50092.883400,33693.197400,99363.340700,226.974500,23.978700,1763.697800
2020,SVN,F09,50085.792300,33688.388800,99355.648200,226.952300,23.977200,1763.205700
2020,SWE,B06,61.208900,29.041400,91.069900,0.551200,0.321500,3.493200
2020,SWE,B0609,93.759100,55.341400,258.981600,0.825100,0.479400,5.423000
2020,SWE,F,485533.065300,385842.292100,991570.878800,3026.867300,1711.590700,20478.063100
2020,SWE,F09,485500.515100,385815.992100,991402.967100,3026.593400,1711.432800,20476.133300
2020,THA,B06,6961.343100,5143.145200,13943.952000,97.504400,55.369000,200.244400
2020,THA,B0609,7152.102900,5294.167500,15990.796100,98.970400,56.258100,216.164000
2020,THA,F,598355.184000,449569.207600,1064742.242700,5822.735700,3743.403800,17764.811600
2020,THA,F09,598164.424200,449418.185300,1062695.398600,5821.269700,3742.514700,17748.892000
2020,TUN,B06,683.849500,415.991300,1835.176500,9.296300,1.515100,2.195700
2020,TUN,B0609,769.144200,475.475000,2007.804200,10.181100,1.661000,3.053300
2020,TUN,F,29204.769800,20185.283100,67458.971400,513.660300,77.934800,223.971000
2020,TUN,F09,29119.475100,20125.799400,67286.343700,512.775500,77.788900,223.113400
2020,TUR,B06,536.655600,461.777100,1709.570300,7.237100,2.818600,15.061900
2020,TUR,B0609,609.700700,516.415400,2149.530500,7.822000,3.119100,21.486900
2020,TUR,F,676386.071000,541018.327700,1345196.367400,6082.631300,3021.657600,29609.686000
2020,TUR,F09,676313.025900,540963.689400,1344756.407200,6082.046400,3021.357100,29603.261000
2020,TWN,B06,131.232800,88.159900,476.057400,3.930700,3.509200,1.650200
2020,TWN,B0609,541.790700,397.957200,1258.931500,4.304400,3.682000,9.387600
2020,TWN,F,704607.379700,521005.892900,1361797.201500,5316.100800,4347.373200,5834.380200
2020,TWN,F09,704196.821800,520696.095600,1361014.327400,5315.727100,4347.200400,5826.642800
2020,UKR,B06,2845.194700,2211.191800,5311.876800,37.601300,17.314000,71.596800
2020,UKR,B0609,5107.992200,3970.467400,7877.767200,55.397100,27.465900,162.681300
2020,UKR,F,178901.890600,146521.780900,317291.262700,2393.446400,1188.653000,6249.308500
2020,UKR,F09,176639.093100,144762.505300,314725.372300,2375.650600,1178.501100,6158.224000
2020,USA,B06,139190.631400,122617.603900,246962.826200,897.740600,254.482000,2599.318300
2020,USA,B0609,168496.543700,149842.531900,311134.941000,919.321500,273.506700,3294.874100
2020,USA,F,15324217.497200,14261343.013900,35939396.811000,36410.517600,15371.651700,183190.523800
2020,USA,F09,15294911.584900,14234118.085900,35875224.696200,36388.936700,15352.627000,182494.968000
2020,VNM,B06,1127.533800,876.274400,1939.807800,8.711800,5.960900,46.643800
2020,VNM,B0609,1913.791300,1505.351700,3247.013600,13.222400,9.609800,95.105700
2020,VNM,F,792714.969900,573722.356500,1127582.460800,5591.044300,4362.654500,19414.297800
2020,VNM,F09,791928.712400,573093.279200,1126275.255000,5586.533700,4359.005600,19365.835900
2020,ZAF,B06,601.381200,505.826600,805.780600,13.073700,0.011700,28.578200
2020,ZAF,B0609,1083.092500,927.004200,1526.420800,16.790800,0.022000,53.427500
2020,ZAF,F,328019.967500,281144.082500,645856.222100,2265.549200,105.914100,11583.647500
2020,ZAF,F09,327538.256200,280722.904900,645135.581900,2261.832100,105.903800,11558.798200
2020,ROW,B06,204113.459100,191847.105100,578304.116800,2344.453900,648.399100,566.415200
2020,ROW,B0609,229229.125500,213895.125200,635756.071100,2589.630000,736.752200,727.926200
2020,ROW,F,2340295.031800,1900361.048700,5241786.990600,42729.378000,18974.503900,34591.980600
2020,ROW,F09,2315179.365400,1878313.028600,5184335.036300,42484.201900,18886.150800,34430.469600
2021,AGO,B06,7925.450100,7009.770200,31354.958000,271.034000,97.713400,-46.601400
2021,AGO,B0609,8754.575800,7726.129200,35209.541500,281.232600,101.830300,-54.851400
2021,AGO,F,26860.747000,23143.455100,73663.610200,609.636200,250.534500,-210.258300
2021,AGO,F09,26031.621300,22427.096100,69809.026700,599.437600,246.417600,-202.008300
2021,ARE,B06,28529.317100,17445.389500,126748.986400,586.668700,2.164800,79.322800
2021,ARE,B0609,38602.534300,23730.837200,148700.783300,652.323600,7.765800,98.073700
2021,ARE,F,329177.436600,179851.814000,655577.720600,4973.401200,374.782100,982.882300
2021,ARE,F09,319104.219400,173566.366300,633625.923700,4907.746300,369.181100,964.131400
2021,ARG,B06,8026.483500,7282.887300,18294.384900,79.568500,0.020800,1117.869100
2021,ARG,B0609,9858.805100,8981.555500,23011.321300,84.622200,0.025400,1239.972500
2021,ARG,F,370252.812000,331173.719200,791522.622900,1365.040100,142.379900,24929.462600
2021,ARG,F09,368420.490400,329475.051000,786805.686500,1359.986400,142.375300,24807.359200
2021,AUS,B06,18936.444700,17419.160600,76697.301500,94.388700,87.022400,203.386600
2021,AUS,B0609,26558.861500,24504.346800,92687.824200,113.601900,103.748600,299.346900
2021,AUS,F,1513378.158600,1371048.499400,3031564.766800,5312.427600,4720.781500,23626.322300
2021,AUS,F09,1505755.741800,1363963.313200,3015574.244100,5293.214400,4704.055300,23530.362000
2021,AUT,B06,191.580500,75.056800,733.770600,1.834000,0.021000,8.989000
2021,AUT,B0609,257.777200,122.715900,861.391100,2.486400,0.023100,12.297600
2021,AUT,F,473395.876500,337014.368000,917251.703200,2093.888700,106.114900,15425.890700
2021,AUT,F09,473329.679800,336966.708900,917124.082700,2093.236300,106.112800,15422.582100
2021,BEL,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
